kappa,xmin,xmax,period,stable
10.332802774435702,1.0836832341465878,1.183691040990235,0.7535299272522445,true
10.332403968332233,1.079044740448415,1.1885702945954835,0.753558010400386,true
10.331769618388869,1.0724199354012243,1.1955780313746176,0.7536026839276385,true
10.330733030138287,1.0629824177495724,1.2056410502989812,0.7536756940806139,true
10.329069060210195,1.0501458437510462,1.2194826164246038,0.7537929183689571,true
10.326342860033776,1.0327867834816309,1.2384884797033269,0.7539850429366756,true
10.321803808281906,1.0095110779072536,1.264506387228943,0.7543051119311285,true
10.314177426316277,0.9787039737464299,1.299920800206203,0.7548434081798154,true
10.301579147064807,0.9392722694096607,1.3469610823729992,0.7557340845604619,true
10.286797988088885,0.9025151470300631,1.3926504276215628,0.7567813907143718,true
10.270246267717482,0.8683582079473534,1.4368199083271338,0.7579571113021536,true
10.25225023935325,0.8365863336259899,1.479475629322403,0.7592389915296945,true
10.233071268373475,0.8069466347905051,1.520686656196151,0.7606092411888581,true
10.212916528042227,0.7792239073647039,1.5606279631439848,0.7620537925747523,true
10.191949971115795,0.7532382730441376,1.5993242996388837,0.7635615426379148,true
10.170301818863704,0.7288126787565118,1.6368707376846892,0.7651236990868978,true
10.148076176957627,0.7057670929546995,1.6733571187933491,0.7667332564712893,true
10.125356940432932,0.6839685174206023,1.7088994798744641,0.7683845905416122,true
10.102212302910095,0.6633184188388126,1.7436251229296655,0.7700731488799747,true
10.07869818312869,0.6437130502106034,1.7775293751821435,0.7717952160861149,true
10.054860831110405,0.6250615164753994,1.8106727253118968,0.7735477353796165,true
10.030738818802012,0.6072480156129053,1.8431094298634967,0.7753281724817325,true
10.006364569962566,0.5902326430859456,1.8748881584511472,0.7771344111126216,true
9.981765544442123,0.5739590925023983,1.9061098723420147,0.7789646721797657,true
9.956965162026135,0.5583721502116835,1.9368413740114325,0.7808174508022303,true
9.931983528828361,0.5434225710939387,1.9670441433106698,0.7826914668452473,true
9.906838012941257,0.529047798595351,1.9967499730886855,0.7845856257600394,true
9.88154370415401,0.5152077783414595,2.025987651653727,0.7864989873424476,true
9.856113783837221,0.5018865204853475,2.0547833101577506,0.7884307406224342,true
9.830559824694117,0.4890517856594101,2.0831607255938085,0.790380183536071,true
9.80489203535309,0.476674311691082,2.1111809127627237,0.7923467063557696,true
9.779119461266298,0.4647274582348151,2.1389483705931016,0.7943297780951584,true
9.75325015075521,0.4531729538809865,2.1663668267493748,0.7963289352848459,true
9.727291293068566,0.4419833183052997,2.193452863083817,0.7983437726505153,true
9.7012493338211,0.43115813075674897,2.220221740192197,0.8003739353272116,true
9.675130072039275,0.4206785987595226,2.2466875312895795,0.8024191123218776,true
9.648938742162036,0.41052738419055596,2.272863239918665,0.8044790309960401,true
9.622680083666307,0.4006884548132898,2.298760903685568,0.8065534523870587,true
9.596358400458072,0.39114695423504786,2.324391685898044,0.8086421672222578,true
9.569977611756407,0.38187023011115,2.3498842065377774,0.8107449925086266,true
9.543541295871329,0.3728545272133554,2.3752040984496436,0.8128617686028939,true
9.517052728018104,0.3640985005045883,2.4002948764629197,0.8149923566844751,true
9.49051491310434,0.35559098055836924,2.4251648923436977,0.8171366365677599,true
9.463930614261226,0.3473215185050209,2.4498219526433935,0.8192945048014914,true
9.437302377757064,0.33928032384836365,2.4742733641438273,0.8214658730119802,true
9.410632554823694,0.33145820889458866,2.4985259746570234,0.8236506664542924,true
9.383923320838592,0.32384200607288793,2.5225862097319873,0.8258488227414273,true
9.357176692233857,0.31640771462029,2.5464601057474336,0.8280602907264007,true
9.330394541444557,0.30916885756970663,2.5701533398068968,0.8302850295161672,true
9.30357861016021,0.30211820147562274,2.5937726949870124,0.8325230075995043,true
9.276730521103268,0.2952489108687564,2.617340818624793,0.8347742020738499,true
9.249851788524865,0.28855451868933507,2.6407517528535513,0.8370385979581879,true
9.222943827580446,0.2820288994500541,2.66400997753824,0.8393161875811065,true
9.19600796272433,0.275666244830814,2.687119727505021,0.8416069700345811,true
9.169045435242914,0.2694605523076161,2.7100850093076243,0.8439109506855231,true
9.142057410029482,0.2633863201628983,2.7329096165628406,0.8462281407381067,true
9.115044981689717,0.25746001178122346,2.755597143999721,0.8485585568409335,true
9.088009180055044,0.25167687376488757,2.7781510003495655,0.8509022207338168,true
9.060950975170929,0.2460323758385879,2.8005744201904723,0.8532591589297337,true
9.033871281818506,0.2405221965997665,2.8228704748463858,0.8556294024279846,true
9.00677096362061,0.23514221040742228,2.845042082430501,0.8580129864551803,true
8.979650836776873,0.22988847530111875,2.867253950569046,0.8604099502310474,true
8.952511673467093,0.22475722185374825,2.889441532670566,0.862820336756426,true
8.925354204957388,0.21974170264361478,2.911520782010746,0.8652441926211735,true
8.89817912443951,0.2148270995001624,2.933494104226103,0.8676815678299307,true
8.870987089630216,0.21002521146265937,2.9553637922599445,0.8701325156439709,true
8.843778725154413,0.20533285302903215,2.9771320326254993,0.8725970924375286,true
8.816554624733236,0.2007469666834008,2.998800911227266,0.8750753575672311,true
8.789315353195729,0.1962646158566458,3.02037241877758,0.8775673732533591,true
8.762061448330869,0.1918829783739366,3.0418484558419907,0.8800732044718502,true
8.734793422594775,0.18759934034892248,3.0632308375438293,0.8825929188560443,true
8.707511764686428,0.18341109048812684,3.084521297955555,0.8851265866072919,true
8.680216941003767,0.17931571477257305,3.1057214942016094,0.8876742804136357,true
8.652909396990891,0.17530159471805634,3.126833010295869,0.8902360753758735,true
8.625589558385869,0.1713705388048388,3.147875808448798,0.8928120489403375,true
8.598257832377847,0.1675258660769574,3.1691081580402236,0.8954022808378623,true
8.570914608681171,0.16376539478111016,3.190264440075475,0.8980068530283953,true
8.543560260533535,0.1600870185762387,3.211346008627502,0.9006258496508028,true
8.516195145624499,0.15648870294849462,3.2323541607374855,0.9032593569774653,true
8.488819606960066,0.1529684818416271,3.253290139003235,0.9059074633732671,true
8.461433973668527,0.1495244544872138,3.27415513401444,0.9085702592586499,true
8.43403856175228,0.14615478242049554,3.2949502866457503,0.9112478370764331,true
8.406633674789857,0.1428576866687874,3.3156766902174755,0.9139402912621057,true
8.379219604592075,0.13962712333257998,3.3363353925331007,0.9166477182173283,true
8.351796631815857,0.13645848128828136,3.356927397802567,0.9193702162864705,true
8.324365026538896,0.13335784702315379,3.3774536684582053,0.9221078857358869,true
8.29692504879816,0.13032364512410577,3.3979151268713883,0.9248608287358238,true
8.269476949094885,0.1273543478913727,3.418312656975939,0.9276291493447293,true
8.24202096886855,0.12444847334664064,3.4386471058047303,0.9304129534958382,true
8.214557340942038,0.12160458334683048,3.458919284944914,0.9332123489858685,true
8.187086289940105,0.11882128179678128,3.479345969776143,0.9360274454657113,true
8.159608032683005,0.11609721295460468,3.499845585690012,0.9388583544329896,true
8.13212277855703,0.11343105982394805,3.5202937717065548,0.9417051892263647,true
8.104630729863562,0.1108215426277795,3.5406912507791364,0.9445680650215077,true
8.07713208214811,0.10826406767509437,3.561038716622934,0.9474470988286272,true
8.049627024510688,0.10575500056439867,3.581336834760481,0.9503424094914866,true
8.022115739898783,0.10329930123812003,3.6015862435155928,0.9532541176878055,true
7.9945984053840675,0.10089581670506076,3.6217875549590324,0.9561823459309994,true
7.967075192423925,0.09854342472083163,3.641941355808712,0.9591272185731889,true
7.93954626710877,0.09624103265982026,3.662048208287008,0.962088861809396,true
7.912011790396082,0.0939875764401508,3.6821086509378795,0.965067403682905,true
7.884471918331987,0.0917820194986723,3.702123199405932,0.9680629740917073,true
7.856926802261183,0.08962335181315695,3.72209234717979,0.9710757047960035,true
7.829376589025925,0.08751058896910704,3.742016566301714,0.9741057294267149,true
7.801821421154738,0.08544277126873163,3.7618963080453485,0.9771531834949523,true
7.774261437041516,0.08341896287979199,3.7817320035635573,0.9802182044024328,true
7.746696771115545,0.08143422337340318,3.801524064507837,0.9833009314527853,true
7.719127554003016,0.07948879020305336,3.821378333794509,0.9864015058637144,true
7.691553912680546,0.07758498580696256,3.8414943972824833,0.9895200707800316,true
7.663975970621139,0.07572195486501218,3.8615771068835727,0.9926567712874735,true
7.636393847933062,0.07389886229578821,3.881626851553941,0.9958117544273298,true
7.608807661492017,0.07211489260452161,3.901644003305653,0.9989851692118222,true
