kappa,xmin,xmax,period,stable
10.213089756066799,1.1007483551027868,1.201282409803083,0.7531664525467119,true
10.212697075286426,1.0961527653026106,1.2061136592481678,0.7531939157167108,true
10.21207327834767,1.089588101497421,1.213052657407307,0.753237546261492,true
10.211055357961095,1.0802340578149514,1.2230172648362614,0.7533087520848031,true
10.209423519628988,1.0675054207855292,1.2367256410231107,0.753422927175346,true
10.206752780352815,1.050281477119509,1.255553317207126,0.753609855206091,true
10.202308620498217,1.0271647643028754,1.2813389933194077,0.7539210831390254,true
10.19484058379757,0.9965240502592999,1.3164646758042675,0.7544445718248431,true
10.182490500122197,0.9572247669111449,1.363178734988414,0.7553116466354545,true
10.167974604742387,0.9205093902237935,1.4086124597716476,0.7563329646504359,true
10.151688946330626,0.8863150812558032,1.4526000308377405,0.7574816219133598,true
10.133950934031624,0.8544500542368121,1.495129759448503,0.758736123635961,true
10.115017446236054,0.8246858796564803,1.5362555407435126,0.7600791104900275,true
10.095093821194608,0.7968034548768796,1.576132737207192,0.7614967384777235,true
10.074343686933465,0.7706391200207088,1.614802162822233,0.7629780044403822,true
10.052897745221223,0.7460222274106054,1.6523410083858525,0.7645141448799472,true
10.030860972989432,0.7227902329932047,1.6888344531393513,0.7660981439773126,true
10.008318292282185,0.7007882597697679,1.7243642171851021,0.7677243468023609,true
9.98533895100293,0.679932298942255,1.7591121058323622,0.7693881608529345,true
9.961979882703144,0.6601202949375945,1.7930448301584545,0.7710858274209728,true
9.938288281087564,0.6412625590494949,1.8262213236265028,0.7728142465916774,true
9.914303578529191,0.6232613679296173,1.8586946514591716,0.7745708428986259,true
9.890058974377608,0.6060432584697543,1.8905125678139452,0.7763534616570289,true
9.86558262307163,0.5895692044170853,1.9217225780752916,0.7781602884554578,true
9.84089856433133,0.5737842821355972,1.9524914886468663,0.7799897861888404,true
9.816027456803571,0.5586394371902804,1.982732426228236,0.7818406454464768,true
9.790987161006285,0.5440907032393507,2.0124768608838433,0.783711745131031,true
9.76579320594254,0.5300637417836856,2.041753332427436,0.7856021209682889,true
9.740459165285456,0.5165558963473793,2.070587781613124,0.7875109401456873,true
9.714996962768746,0.503537442201434,2.0990038406732396,0.7894374807448564,true
9.68941712176422,0.490979096799292,2.1270230877309086,0.7913811149506501,true
9.663728970553047,0.47885418416188824,2.154780708342601,0.7933412952556084,true
9.637940812189246,0.4671383344225671,2.1822310688979627,0.7953175430563354,true
9.612060065883034,0.45578650955583705,2.2093484430671073,0.7973094391723301,true
9.586093385332727,0.4447912616404855,2.2361480662766553,0.7993166159195058,true
9.560046758287404,0.43414422621202325,2.2626439979813457,0.8013387504486774,true
9.533925590738857,0.423828004083346,2.288849237082596,0.8033755591191346,true
9.507734778456634,0.41382650113541825,2.314775823832482,0.8054267927238853,true
9.481478768045886,0.40412479907782184,2.340434930002521,0.807492232419356,true
9.455161609288744,0.39470904177890886,2.365836938847459,0.8095716862407591,true
9.428787000198813,0.3855459045977613,2.391170519258135,0.8116649861066465,true
9.402358325956184,0.37663616087546464,2.416281221171848,0.8137719852340304,true
9.375878692680322,0.3679770350053844,2.4411704939356986,0.8158925558995371,true
9.349350956830362,0.35955802402741777,2.4658461674071166,0.8180265874934916,true
9.32277775088649,0.3513692850229845,2.490315573029582,0.8201739848229609,true
9.296161505856137,0.3434015796024647,2.5145855842990636,0.8223346666271959,true
9.269504471059268,0.33564622414764367,2.5386626531998475,0.8245085642749626,true
9.242808731573751,0.328094983714312,2.5625528430772304,0.826695620618208,true
9.21607622366159,0.32071574829612026,2.586261858353316,0.8288957889805144,true
9.189308748447187,0.3135264664228691,2.609795071440647,0.8311090322621962,true
9.162507984077587,0.30652026170767116,2.633290731373486,0.8333353221466031,true
9.135675496560529,0.29969062772658783,2.6567082377358897,0.8355746383945513,true
9.108812749447477,0.2930314011345834,2.6799724813220225,0.837826968215693,true
9.081921112504865,0.28653673720974726,2.703087723608411,0.8400923057072309,true
9.055001869496694,0.2802010875662138,2.7260579976185384,0.8423706513517738,true
9.028056225184605,0.2740191798080477,2.7488871232219907,0.844662011567238,true
9.001085311637185,0.26797434239771006,2.771578721155752,0.8469663983026839,true
8.974090193928014,0.26206479604121385,2.7941362258934457,0.8492838286747769,true
8.947071875291607,0.25629531627548163,2.816562897474762,0.8516143246402735,true
8.920031301797493,0.25066155369563226,2.8388618323942234,0.8539579127005188,true
