kappa,xmin,xmax,period,stable
10.24904102459009,1.0959625767630976,1.1963420259221513,0.7532231954268417,true
10.24864665178985,1.0913546820598468,1.201186988067884,0.7532508260011374,true
10.248019932013532,1.084772756947662,1.2081456247902804,0.7532947389874554,true
10.246996827717235,1.075394727244691,1.2181383563175174,0.753366434859179,true
10.245356044713079,1.0626350135653773,1.2318848171556473,0.7534814403674811,true
10.242669830307259,1.0453720397484758,1.2507634972614945,0.7536697870857693,true
10.238199129954284,1.0222091272635692,1.2766157713813904,0.7539834339325623,true
10.230686687828188,0.9915194796224751,1.3118245323491882,0.7545109817972367,true
10.218266782589371,0.9521799914298642,1.3586330165917477,0.7553845370305953,true
10.203676024925892,0.9154499771996205,1.40414135752964,0.7564129974943159,true
10.187315074081575,0.8812635186456449,1.4481826835319387,0.7575690936967999,true
10.169503882360692,0.8494223086916128,1.4907502448929875,0.7588311173764299,true
10.150500642589973,0.8196909875201523,1.5319013321946267,0.7601815874594553,true
10.130511250762464,0.7918516262652869,1.5717994323077293,0.7616065964167857,true
10.109699456486537,0.7657359310034269,1.6104781746558732,0.7630951125838534,true
10.088195847177264,0.7411714205494503,1.6480207087629435,0.7646383641838616,true
10.066105168404711,0.7179904992357525,1.6845135461186764,0.7662293383183267,true
10.043512061986211,0.6960446101080384,1.720048271463559,0.7678623888170042,true
10.02048548443719,0.6752455482133374,1.7547910255444734,0.7695329346592805,true
9.997082086665285,0.6554907637808624,1.7887167462231106,0.7712372295655299,true
9.973348798173477,0.6366902134698332,1.821884818123557,0.772972186016058,true
9.949324809531731,0.6187409165173111,1.8543486533208486,0.7747352403915292,true
9.925043101499979,0.601579145231192,1.8861562735137654,0.776524249061438,true
9.900531632312351,0.585160857491931,1.9173706179659427,0.7783374077851165,true
9.875814266251297,0.5694310408339013,1.9481296323104387,0.7801731887396478,true
9.850911505364131,0.5543405811160513,1.9783604010144946,0.7820302909481914,true
9.825841070428845,0.5398418764822044,2.008094490238731,0.7839076009612653,true
9.800618365675634,0.5258652126806057,2.0373605142597375,0.7858041614372739,true
9.775256853229504,0.5124094025228401,2.06618447133361,0.7877191458527546,true
9.749768356932687,0.4994422040975389,2.094590037836453,0.7896518380035368,true
9.724163310530097,0.48693433790468393,2.1225988254698462,0.7916016152772853,true
9.69845096171559,0.47485913567362664,2.150371300197098,0.7935679349156056,true
9.672639540923093,0.4631922385975168,2.1778130023199336,0.7955503226620936,true
9.646736401773813,0.4518815075796144,2.2049218462329656,0.797548363327063,true
9.620748138592305,0.44093376712850396,2.231713076197,0.7995616929017071,true
9.594680685258178,0.430333535889815,2.2582007570955054,0.8015899919323821,true
9.568539398778418,0.420063430663212,2.2843978905248172,0.8036329799257272,true
9.542329130281686,0.4101073736821608,2.310316517235942,0.8056904106016467,true
9.516054285603833,0.40045046312936816,2.335967807736439,0.8077620678474529,true
9.489718877215768,0.39107885928410874,2.361391554825867,0.8098477622547178,true
9.463326568915603,0.38195132492884154,2.3867264222282984,0.8119473281428151,true
9.436880714445174,0.37308457544350254,2.4118316600656793,0.8140606209907647,true
9.410384390982747,0.36446786017560723,2.4367156363108657,0.8161875152132076,true
9.3838404282961,0.3560906908230365,2.46138617492635,0.8183279022276131,true
9.357251434205358,0.34794323870704835,2.4858506010226327,0.8204816887689528,true
9.330619816895656,0.34001627923723,2.5101157814250494,0.822648795415504,true
9.303947804530598,0.3323011421414767,2.534188161191438,0.824829155295412,true
9.277237462544795,0.32478097670916917,2.5580737965517417,0.8270227129485894,true
9.25049070893385,0.317441039288952,2.581778384678483,0.8292294233225529,true
9.223709327810921,0.3102905698545437,2.605307290644843,0.8314492508841176,true
9.196894981458088,0.3033227032231132,2.6288536430463716,0.8336821688316594,true
9.170049221066742,0.296530943760651,2.6522693288765127,0.8359281583948971,true
9.143173496332839,0.2899091385089829,2.6755318926729843,0.838187208211076,true
9.116269164049209,0.28345145274213673,2.698645588703187,0.8404593137680694,true
9.089337495816928,0.27715234769231406,2.7216144428143703,0.8427444769061884,true
9.062379684981059,0.27100656021723646,2.7444422677448626,0.845042705371688,true
9.035396852881739,0.2649884180016519,2.767132677154697,0.8473540124158739,true
9.008390054499467,0.25911429369054095,2.789689098502245,0.8496784164345557,true
8.981360283563136,0.25337984025502414,2.81211478487907,0.8520159406432658,true
8.954308477180547,0.24778071600080476,2.834412825902839,0.8543666127842671,true
8.927235520043565,0.24231277576152316,2.8565861577570133,0.8567304648618631,true
8.900142248253625,0.2369720587842226,2.878637572456762,0.8591075329029844,true
8.873029452807666,0.23175477754980728,2.9007964687219276,0.8614978567403607,true
8.84589788277982,0.22665730744240523,2.922870076527406,0.8639014798159685,true
8.818748248229884,0.22167617719088692,2.9448374448112125,0.8663184490026474,true
8.791581222866126,0.21679236366055465,2.966700882759026,0.8687488144420932,true
8.764397446486702,0.21201725356596907,2.9884625929238933,0.8711926293975939,true
8.737197527221298,0.20734948505065906,3.0101246770529646,0.8736499501201015,true
8.709982043592138,0.20278610744275188,3.031689141509713,0.8761208357263444,true
8.682751546411481,0.19832428495675367,3.0531579023253466,0.8786053480878726,true
8.655506560530785,0.19396129056616,3.0745327899094645,0.8811035517300093,true
8.62824758645521,0.18969450028725307,3.09581555344778,0.8836155137398403,true
8.600975101835585,0.18552138784114908,3.117007865011282,0.8861413036823973,true
