step,kappa,period,x0,y0,z0,xmin,xmax,ymin,ymax,zmin,zmax,residual,logmu1_re,logmu1_im,logmu2_re,logmu2_im,logmu3_re,logmu3_im
90,1.876087886395123,1.984237185132801,4.255561284298994,0.3924470901786518,0.4021470934334247,0.026402984011519057,5.021945428779445,0.06044153853602633,6.42389621857639,0.3554738142455258,1.8352901835483328,1.1371459329723166e-13,-8.713030297296187e-12,0.0,-1.229316735675351,0.0,-6.941827973350999,0.0
91,1.8200504934503672,2.0003613798479303,4.249316490428248,0.3875378276504828,0.4053025501342503,0.027096434039537553,5.019789055548169,0.0590464931763942,6.461846598078412,0.3616484893762787,1.8198081323657418,1.766364832178624e-13,-1.3671730414537486e-11,0.0,-1.2367600128815965,0.0,-6.892619647555835,0.0
92,1.7639755748991066,2.016735124853917,4.240931131099406,0.38329748709159756,0.4090587004915008,0.027936688546415563,5.013620494673403,0.057752442445877294,6.494469749026244,0.36836501647936687,1.8034719576025346,2.728928194528635e-13,-2.1057822152891986e-11,0.0,-1.2434275654425688,0.0,-6.8428686637013385,0.0
93,1.7078813633114267,2.033358169758684,4.2302239306932465,0.37979322424450224,0.4134524921318176,0.028943202041453245,5.003022507452325,0.05656611784664251,6.521024656669277,0.37565381543252635,1.786274687236049,4.182487689519121e-13,-3.197986320253653e-11,0.0,-1.2492281400918275,0.0,-6.792586042601,0.0
94,1.6517928962476605,2.0502276575858804,4.216989990383301,0.37710240702994774,0.41852256030383583,0.030139571868054608,4.987602462731474,0.05549569214609446,6.540763920562021,0.3835462771436614,1.7682059267720913,6.687983500341943e-13,-4.790179364392676e-11,0.0,-1.2540549003653156,0.0,-6.741794832439057,0.0
95,1.5957437353236854,2.0673373140779043,4.200998663799489,0.37531437097602294,0.42430879991681686,0.03155386833451209,4.966938483684704,0.05455076381558949,6.552926547049488,0.3920739326613285,1.749266167798242,1.0490497359683104e-12,-7.088984954857571e-11,0.0,-1.2577827543675835,0.0,-6.690533994934093,0.0
96,1.539777987639886,2.0846764603466625,4.181991906819538,0.3745323657262507,0.43085170484337043,0.03321943815348068,4.940581695435289,0.0537432496924144,6.556691103530361,0.40126794269176147,1.7294612147110486,1.6217027720699662e-12,-1.0357037450429255e-10,0.0,-1.260265493552675,0.0,-6.6388631119448736,0.0
97,1.4839526124515126,2.10222883967864,4.159683507996062,0.37487563934850976,0.43819140882734303,0.03517628583106861,4.908060890398913,0.053087317930280556,6.551216106861663,0.411159191165675,1.7088031232188985,2.4784618801731995e-12,-1.4913492664138834e-10,0.0,-1.2613329066431116,0.0,-6.586867923029988,0.0
98,1.42833994247957,2.1199712694562383,4.133759753011738,0.3764815537429608,0.44636636023773174,0.03747151639784023,4.868890486932282,0.05259979954987398,6.53550504190218,0.4217751271070358,1.6873122468596666,3.714140106580999e-12,-2.110607244754781e-10,0.0,-1.2607881518364252,0.0,-6.534666588582026,0.0
99,1.3730302664232445,2.1378721635828044,4.1038822255975616,0.3795075485364874,0.4554115732339922,0.04016070034610096,4.822582750554446,0.05230119077820535,6.508603585357559,0.4331384631088791,1.6650275018166272,5.438760553033717e-12,-2.925717446517484e-10,0.0,-1.2584058288058408,0.0,-6.4824163833352655,0.0
100,1.3181342035755668,2.1558900229665188,4.069693556423782,0.3841326718099717,0.46535642941430677,0.04330880057694357,4.768665200659485,0.05221575232083007,6.469622603690708,0.44526773198847736,1.6419959403557542,7.741141061501366e-12,-3.9540215554013724e-10,0.0,-1.2539313808298402,0.0,-6.430320246784579,0.0
101,1.2637844592554752,2.173972061591816,4.030826928801272,0.3905582806541473,0.47622206646823784,0.04699068627532985,4.706753060645555,0.052372118319540036,6.417594635338705,0.45817051357648797,1.6182860134734216,1.0664580329944329e-11,-5.18087572976981e-10,0.0,-1.247082645725213,0.0,-6.378632256201907,0.0
102,1.2101364060398097,2.1920532158243486,3.9869199362538654,0.39900740219533354,0.4880184904840529,0.051291701745139605,4.636486801210632,0.052804398043469085,6.351662915587728,0.47184620342846784,1.5939833024090162,1.4158563210742159e-11,-6.538409815709884e-10,0.0,-1.2375544980935114,0.0,-6.327660693034726,0.0
103,1.1573668425236088,2.2100558545272677,3.9376328592722847,0.4097221714200251,0.5007416825636333,0.056307326406918205,4.557633453316527,0.05355248068610964,6.271179785486457,0.4862801254707488,1.5691945932891473,1.802336058176479e-11,-7.890416101390275e-10,0.0,-1.2250274843336133,0.0,-6.27776705971341,0.0
104,1.105670316995871,2.2278905321564273,3.8826705384994895,0.42295877291933964,0.5143711142385952,0.06214192035943598,4.470086131340769,0.054662827443831045,6.175729481597703,0.5014428377014435,1.5440450534710728,2.1728396859543864e-11,-9.031313478928098e-10,0.0,-1.2091810278861133,0.0,-6.22935935965501,0.0
105,1.0552526510410714,2.245458062808089,3.8218058622280173,0.43897945212018563,0.5288681894923032,0.06890680571656264,4.373948032769782,0.056189159935013534,6.065043185469144,0.5172898737741549,1.5186782403648178,2.4584612123845773e-11,-9.721066178975791e-10,0.0,-1.1897110942331899,0.0,-6.182878398845703,0.0
106,1.006321795197692,2.2626530088704127,3.754901762944021,0.45804143631178235,0.5441761251187284,0.07671731478563426,4.2695023406539185,0.058193152933804046,5.939219688076877,0.5337628319057044,1.4932480945221163,2.5905166900486165e-11,-9.755012358209788e-10,0.0,-1.1663511951650132,0.0,-6.138776942644345,0.0
107,0.9590768244108153,2.279368384852662,3.681928019184124,0.4803829635836072,0.5602216086191436,0.0856887315595452,4.157219216659703,0.060745362150991015,5.798741474284652,0.5507892896267655,1.4679148813690857,2.51882958934857e-11,-9.049014874848723e-10,0.0,-1.1388945160440145,0.0,-6.0974931676935284,0.0
108,0.913696527713713,2.295501050774321,3.602969557279845,0.5062069453808201,0.5769182342605357,0.09593289682397971,4.037745053411584,0.06392562722035193,5.644390038774139,0.5682878154146137,1.4428371300017486,2.218936145936823e-11,-7.70629560461983e-10,0.0,-1.1072141751954006,0.0,-6.059421550926966,0.0
109,0.8703293834070523,2.3109570347809587,3.518224483432772,0.535662964833836,0.5941713014362074,0.10755374466568551,3.9119066097108934,0.06782528934897478,5.477217133592588,0.5861716501455189,1.4181604246485693,1.7319201628396286e-11,-6.015834499028943e-10,0.0,-1.0712785773372646,0.0,-6.024885466739614,0.0
110,0.8290865358534741,2.325655993988054,3.42799234773527,0.568828292775766,0.6118832182230461,0.12064486176784503,3.780650547472442,0.07254747391411374,5.298492159187153,0.6043534146979627,1.3940141614704147,1.1347700556996188e-11,-4.379681063220023e-10,0.0,-1.0311596565198182,0.0,-5.9941157502313605,0.0
111,0.7900387249677532,2.3395342241621453,3.3326553254083433,0.6056884662414613,0.6299586263696692,0.1352878410659081,3.644999736519045,0.07820981687415006,5.109788844059817,0.6227483374310805,1.3705028961479992,7.08194614063018e-12,-3.198270537808268e-10,0.0,-0.987033272129819,0.0,-5.967238230256764,0.0
112,0.7532172221761754,2.352545981661936,3.232656291991374,0.6461178894355271,0.6483084944519517,0.1515514609854656,3.505962544814169,0.08494611785012846,4.912596687668113,0.6412796284434943,1.3477041754043932,8.577610843829575e-12,-2.7669344597134247e-10,0.0,-0.9391725849883361,0.0,-5.9442712179424255,0.0
113,0.7186180414977777,2.3646632428088874,3.1284778189006373,0.6898610406056233,0.6668527385188647,0.16949359647378653,3.3645693053974655,0.09290897541463584,4.708544721809223,0.6598785063172943,1.3256712364243026,1.0162315433603908e-11,-3.229700951645508e-10,0.0,-0.8879363676102843,0.0,-5.9251319332800145,0.0
114,0.6862082603210748,2.3758742758428752,3.0206251389234127,0.7365152523338027,0.6855212867087151,0.1891627295559625,3.2217529994096124,0.10227240667289819,4.499188470579458,0.6784868711392842,1.304429779961374,1.1760314944098127e-11,-4.588631697886322e-10,0.0,-0.833754633371174,0.0,-5.909649506220773,0.0
115,0.6559332414982587,2.3861814934466916,2.9096146687027487,0.7855166072292459,0.7042537870642115,0.21060166885284598,3.0784066244893182,0.11323484460950016,4.285984333902166,0.6970558187953502,1.2839845773349254,1.5706547173977015e-11,-6.753770878169802e-10,0.0,-0.7771137697806947,0.0,-5.897581729611261,0.0
116,0.6277237807044487,2.395599016170846,2.7959682539741415,0.8361311054475222,0.7229983129808062,0.23385140992714454,2.935323229098033,0.1260218932380315,4.070385449605028,0.7155460983097793,1.2643214747674967,2.026466494609025e-11,-9.599888666389967e-10,0.0,-0.7185427900384961,0.0,-5.888633012715599,0.0
117,0.6015025456106932,2.404150269026922,2.680212234184111,0.8874537394253347,0.7417094578794233,0.25895536935379115,2.793221104466766,0.14089002849209528,3.8536227542605945,0.7339270811258358,1.2454117469025061,2.425963596675018e-11,-1.301250552601744e-9,0.0,-0.6586016490493475,0.0,-5.882471649562727,0.0
118,0.5771894966604036,2.411865810740847,2.5628797883848984,0.938418289319707,0.7603461710826942,0.2859637847555296,2.6527260500025527,0.15812956979404272,3.6368891136460433,0.7521740372830402,1.2272134109430397,2.761056661082506e-11,-1.691562891191382e-9,0.0,-0.5978719879911324,0.0,-5.878745261220956,0.0
119,0.5547062180114286,2.418781491138669,2.4445147678544488,0.987820390336219,0.77886961398908,0.31493811092463925,2.5143848792061796,0.1780673865124252,3.4212897400961473,0.7702681762479671,1.2096764893875958,3.024823447272951e-11,-2.1280925933004684e-9,0.0,-0.5369502478100007,0.0,-5.877093899884152,0.0
120,0.5339792296232942,2.4249369582836127,2.3256752442511033,1.0343556199337114,0.7972412400346922,0.3459552664508306,2.3786915143719978,0.20107183284965663,3.20780582185997,0.7881951187363904,1.1927440622072754,3.220413519189336e-11,-2.61252209096544e-9,0.0,-0.47644282095422846,0.0,-5.877160741548401,0.0
121,0.5149424144647351,2.430374490771157,2.2069352204781914,1.0766729700570155,0.8154212388616139,0.3791115915619913,2.246054876994815,0.22755398586390377,2.997377998120508,0.8059428520044525,1.1763540397531536,3.349251431750133e-11,-3.150292365272118e-9,0.0,-0.41696275080067646,0.0,-5.87860054913161,0.0
122,0.49753870398681566,2.4351381038924957,2.0888833092901655,1.1134421621222839,0.8333674383380282,0.4145260871338539,2.1168443738218197,0.25797037559043695,2.7908626376330563,0.8235015373764913,1.1604410886876761,3.415153576602492e-11,-3.7494617481163775e-9,0.0,-0.35912739385853204,0.0,-5.881086200540905,0.0
123,0.4817211435087952,2.439272862936826,1.9721176471495412,1.143431010133344,0.8510347247473513,0.4523431788803175,1.9913821224567814,0.29282457195505407,2.5890920277977227,0.8408632417013244,1.144937498675213,3.4134708948307946e-11,-4.4192882784295e-9,0.0,-0.3035563971453052,0.0,-5.884313593585744,0.0
124,0.4674534238649136,2.442824326976045,1.857236846296127,1.1655867569947336,0.8683750158978959,0.49273515302148024,1.8699496530937925,0.33266545458213104,2.392839590194245,0.8580197452298803,1.1297744658955662,3.340206930491085e-11,-5.169656938126576e-9,0.0,-0.25086929505298516,0.0,-5.888005201432071,0.0
125,0.4547099274248174,2.445838039633937,1.744827352317401,1.179113431343384,0.8853377980136344,0.5359017206168668,1.7527998109855143,0.378085247523135,2.2028478678261236,0.8749639289869696,1.1148824153729266,3.489963179559297e-11,-6.009816107284184e-9,0.0,-0.20168199538812503,0.0,-5.891912488247803,0.0
126,0.44347530246742617,2.448358980330807,1.6354481043984104,1.183536269930432,0.9018712099574858,0.5820697386554599,1.6401433215543737,0.42971141441690464,2.0198301671865275,0.8916882649880139,1.1001919462031422,3.8583032602179657e-11,-6.948552535295751e-9,0.0,-0.15660141655608725,0.0,-5.895817327355418,0.0
127,0.43374355591829916,2.4504308935718293,1.5296138150206986,1.1787445268510832,0.9179236241887145,0.6314893490244957,1.5321698384652649,0.48819525643815853,1.8444625124479392,0.9081859021339553,1.0856351869034886,4.2081220452683255e-11,-7.99449121211921e-9,0.0,-0.11621758669218986,0.0,-5.8995325120363,0.0
128,0.42551664822682655,2.452095429757568,1.4277784267011915,1.1650057562669465,0.9334456313512799,0.6844299063752957,1.429031797508515,0.5541964250657745,1.6773721493741551,0.9244510576514957,1.071146498813091,4.543505502385692e-11,-9.160013789464115e-9,0.0,-0.081092669503102,0.0,-5.902901427326218,0.0
129,0.4188025954638543,2.453391063324172,1.330320329782337,1.1429478384374123,0.9483922852570928,0.7411704275455409,1.3308515683639444,0.6283589909753999,1.5191327182952068,0.9404791542626821,1.056663862839595,4.86076907890709e-11,-1.0472148980632682e-8,0.0,-0.05174670452261959,0.0,-5.905796969599843,0.0
130,0.4136131416182912,2.454351804677918,1.237530751004243,1.1135092428412776,0.9627254113932906,0.801990153140431,1.237710153765358,0.7112843761861578,1.370232570637085,0.9562680450452754,1.0421300977447634,5.2068828415574586e-11,-1.2011783306874757e-8,0.0,-0.02864039705663439,0.0,-5.908119859724263,0.0
131,0.40996115920063125,2.4550057872741666,1.1496064042581835,1.077862641736714,0.9764157345761861,0.8671557331580511,1.1496463625492575,0.8035008445535993,1.231064098721775,0.9718195913538727,1.027494327678919,5.689290705213068e-11,-1.4087912380425633e-8,0.0,-0.012156061176339302,0.0,-5.90979658148512,0.0
132,0.4087172016500107,2.4552242674926887,1.1075743045209918,1.0581534419126482,0.9830024502299145,0.9013854934419528,1.1075881846585542,0.853143869054221,1.1653285666703947,0.9794951694058652,1.0201369263758167,1.1424619930644475e-12,-2.976122682073365e-10,0.0,-0.00649863681346501,0.0,-5.910375354679814,0.0
133,0.4072951099458641,2.455471326718253,1.0027339543768365,1.001612157363691,0.9995653339414092,0.9972723587032963,1.0027339543768365,0.9958708318486607,1.0041421728819153,0.9994616040241746,1.0005381357258016,8.65231145194198e-14,-5.955125281804609e-12,0.0,-4.576519398295256e-6,0.0,-5.911041607482181,0.0
