step,kappa,period,x0,y0,z0,xmin,xmax,ymin,ymax,zmin,zmax,residual,logmu1_re,logmu1_im,logmu2_re,logmu2_im,logmu3_re,logmu3_im
26,0.8983831661629805,2.300956183865863,0.20964909591662056,0.09516211018854867,0.8442794225443064,0.0998122184108642,3.9946692600397533,0.0651950407063108,5.587651986735769,0.5744669567220847,1.4342046401565074,9.277176249433694e-12,-2.728085535625067e-10,0.0,-1.0952006273939507,0.0,-6.046998693307125,0.0
27,0.9431313991507395,2.2850299732345354,0.19232326875620598,0.09200975594966375,0.8324355557812121,0.08908914949273634,4.116583032318491,0.061771843345864566,5.746765870581838,0.5568040623553546,1.4591880256543852,1.26828547664104e-11,-4.21499835123753e-10,0.0,-1.128397997521436,0.0,-6.083918008768133,0.0
28,0.9897976214928169,2.268488049585579,0.17680206302022605,0.08952265443760153,0.8203277612836184,0.07968010061585998,4.23156571192126,0.059009081416129594,5.892296511445834,0.5395872189776829,1.4844759168663009,2.0078216866892262e-11,-6.282643296470928e-10,0.0,-1.1573359401273469,0.0,-6.124172888465172,0.0
29,1.0382118987861602,2.2514312670858687,0.16300639499772895,0.0876230148098652,0.8080377229016307,0.0714744894010483,4.3388895765606454,0.056822492035437114,6.023368490090734,0.5228993939020967,1.5099135499985463,2.576056035152874e-11,-8.324034798246643e-10,0.0,-1.1821120621152006,0.0,-6.167388744954776,0.0
30,1.0881803226274134,2.2339661715348345,0.1508329490469905,0.08624073485065863,0.7956506551141916,0.06435717333464161,4.438000661754017,0.055137766204265345,6.139399116696604,0.5068169843169178,1.5353405120486139,2.887190486688951e-11,-9.816079065516028e-10,0.0,-1.2029098753167211,0.0,-6.213137539386868,0.0
31,1.139496180728878,2.2161995273602804,0.1401608468892763,0.08531280062993142,0.7832510800404273,0.058211648111843116,4.528552128936155,0.053890058244598325,6.24011297595465,0.49140291455344254,1.5605984924159106,2.8977154009623973e-11,-1.0456542304164933e-9,0.0,-1.2199797991116497,0.0,-6.2609669133032195,0.0
32,1.1919513512754714,2.1982332837528706,0.13085894062145725,0.08478290079581466,0.7709189645886079,0.052924286493724534,4.610450795449358,0.053022868806312795,6.3257772024262415,0.4767064167521587,1.585540452764315,2.6589730417470037e-11,-1.0211373973829652e-9,0.0,-1.2336172431651191,0.0,-6.310428145925926,0.0
33,1.2453462739880727,2.1801606133932308,0.12279277059765194,0.08460112753491127,0.7587267061734635,0.048387612964537474,4.683670925474415,0.05248700181909604,6.396597794013715,0.4627618597790827,1.6100351983233323,2.281130839776324e-11,-9.261662552288013e-10,0.0,-1.2441408633754563,0.0,-6.361099279839913,0.0
34,1.2994974240942607,2.1620633456628093,0.11583045089039078,0.0847236656355069,0.7467372103669453,0.04450259145265491,4.748442828735871,0.05224029859751345,6.453349850751922,0.44958870102536774,1.6339678818843135,1.8359869180528676e-11,-7.89161403203479e-10,0.0,-1.2518735322477759,0.0,-6.412601346889438,0.0
35,1.3542419266054144,2.144010793622262,0.10984708505576814,0.08511241587754127,0.7350030531628716,0.041179977930932234,4.80503738319117,0.052246754642170185,6.496760339836702,0.4371913370502801,1.6572480110788952,1.4010015370047313e-11,-6.381759567280126e-10,0.0,-1.2571275328388505,0.0,-6.464607350700206,0.0
36,1.4094395387259995,2.126059742122159,0.10472764678750028,0.08573454157658668,0.7235665423152355,0.03834126973420998,4.853914390719575,0.05247563003889276,6.527695122650265,0.42556506822686563,1.6798004424578306,1.023214846185283e-11,-4.941782539957622e-10,0.0,-1.2601944052701823,0.0,-6.516844966641304,0.0
37,1.4649725703567478,2.108255258566527,0.1003684987856693,0.08656195616164152,0.7124604124166025,0.03591783334779232,4.8954857772873925,0.052901362426341296,6.547113874942557,0.4146942972855878,1.7015710595519302,7.208234009681291e-12,-3.6932390486014066e-10,0.0,-1.2613390568599085,0.0,-6.569094582770177,0.0
38,1.5207444124944176,2.090631987676472,0.09667784439766344,0.08757078263156899,0.7017088901121603,0.03385105416996199,4.930229045770019,0.05350197630692971,6.555980950550911,0.40455721935803934,1.722519907321956,4.927946939403682e-12,-2.681446176570974e-10,0.0,-1.2607972995543106,0.0,-6.62118440204893,0.0
39,1.5766772793477553,2.0732156529772237,0.0935754303882497,0.08874081619495065,0.6913289145133094,0.03209086598061376,4.958633958427957,0.05425970458618363,6.555237188221767,0.39512781669930563,1.7426210282802335,3.303579632074616e-12,-1.9022050603145299e-10,0.0,-1.2587758534343954,0.0,-6.67298407176008,0.0
40,1.6327096304195559,2.0560245696625112,0.090991782911107,0.09005501491997778,0.6813313618167096,0.030594901249031897,4.981179271182807,0.055159381821628474,6.545780994810128,0.3863758515835343,1.7618578031676841,2.169153745512631e-12,-1.3240053498885768e-10,0.0,-1.255453937716591,0.0,-6.724397913701481,0.0
41,1.688793587915627,2.039071049775326,0.08886719683676876,0.09149903452282052,0.6717221823161391,0.029327708179089702,4.99832345887059,0.05618844395870968,6.528478121404992,0.3782700525019129,1.7802227013575558,1.400102256354785e-12,-9.075540319670662e-11,0.0,-1.2509857489012943,0.0,-6.775358442359291,0.0
42,1.7448925365837527,2.0223626397783274,0.08715063420490932,0.09306081538407499,0.6625034037322004,0.028259348228979658,5.010505098760721,0.05733643685857254,6.504219453339266,0.3707789670401131,1.7977193600161632,8.926193117986259e-13,-6.138312081038422e-11,0.0,-1.2455033215912532,0.0,-6.825820547032939,0.0
43,1.8009789985390752,2.005903170828397,0.08579863252581475,0.09473022373507328,0.6536739858624869,0.02736487204233608,5.018172365119124,0.05859468941762456,6.473622126029034,0.3638709114183023,1.814347179509559,5.592193375036913e-13,-4.1037950816178956e-11,0.0,-1.2391194395087468,0.0,-6.875756494493599,0.0
44,1.857032813105528,1.9896936264053688,0.08477428178368446,0.09649874487929537,0.6452305303402959,0.026623490587155695,5.021658629903052,0.059956149933700145,6.437344867078636,0.3575150336197803,1.8301182062514747,3.4661162828797387e-13,-2.7131852320762567e-11,0.0,-1.231930397406294,0.0,-6.925151770490103,0.0
45,1.913039614409768,1.9737328447220774,0.08404629972826268,0.09835922398481188,0.6371678591583536,0.026017612207816624,5.021306695046408,0.06141475080874471,6.396139032050817,0.35168170092749007,1.8450437977328427,2.1882495815361835e-13,-1.7678747355077412e-11,0.0,-1.2240185089611286,0.0,-6.974001701220137,0.0
46,1.9689895798992696,1.9580180785668506,0.08358821601098736,0.10030564892958274,0.6294794796582192,0.02553290243400442,5.017473000812147,0.0629656570868294,6.350470103891802,0.34634272884404216,1.8591363837432224,1.414979244884762e-13,-1.1365464125454776e-11,0.0,-1.2154543179697916,0.0,-7.022308759905701,0.0
47,2.0248764147978475,1.942545435969992,0.0833776642248873,0.10233296946210381,0.6221579542702106,0.025157059970356388,5.010451306376311,0.06460492736063712,6.300815629488732,0.34147106757457285,1.872413808263985,9.06219543850284e-14,-7.153166947685468e-12,0.0,-1.2062985083670597,0.0,-7.07008045300202,0.0
48,2.08069653611004,1.9273102234458006,0.08339577457942195,0.10443694721224289,0.6151951920325108,0.02488018951672784,5.00046128051361,0.06632928933079732,6.2477820306705185,0.33704151480108513,1.8848890645556329,5.756506382681437e-14,-4.375277917754851e-12,0.0,-1.1966035301351619,0.0,-7.117327684162312,0.0
49,2.1364484220111137,1.9123072108667805,0.0836266569595757,0.10661403161131798,0.6085826768418917,0.02469374512498794,4.987830451562225,0.06813582165444297,6.191578093587237,0.3330311997249953,1.8965788040995688,3.633204848085825e-14,-2.5450752616539473e-12,0.0,-1.1864149688064463,0.0,-7.164063504561685,0.0
50,2.192132096348535,1.897530834048404,0.08405696318420355,0.10886125740256994,0.6023116450877269,0.02459093565108693,4.9727038497023415,0.07002259437899268,6.132826669692249,0.329417869752386,1.9075023874127386,2.2690183065776637e-14,-1.364242052660323e-12,0.0,-1.1757726901491958,0.0,-7.210302171231225,0.0
51,2.247748722381243,1.882975348271493,0.08467551751732032,0.11117616005182751,0.5963732231130453,0.024566057385598864,4.955335185356065,0.07198790886725058,6.071614156383373,0.3261806534386627,1.9176757072954205,1.4113710200547303e-14,-5.959677196189616e-13,0.0,-1.1647117915853133,0.0,-7.256058448193076,0.0
52,2.3033002841699424,1.868634943434355,0.08547300533553122,0.11355670595420128,0.5907585329784295,0.02461433076739704,4.935878860478525,0.07403024374569707,6.008479835627875,0.3233015834011425,1.9271148226376398,8.520961713998076e-15,-1.3677947663382863e-13,0.0,-1.153263389748369,0.0,-7.301347097239865,0.0
53,2.3587893379037363,1.854503829370142,0.0864417109697002,0.11600123485380424,0.5854587733263296,0.02473210863058274,4.914525670961507,0.07614879430526478,5.94350585642683,0.32076181867112824,1.9358374607426234,5.1833537462186996e-15,1.4543921622588495e-13,0.0,-1.1414552704886076,0.0,-7.346182515621723,0.0
54,2.414218818793354,1.8405762980823204,0.08757529691676376,0.11850841234302173,0.5804652807520738,0.024916387697686598,4.891405655152727,0.07834299042315726,5.877070745758261,0.3185462149358895,1.9438606314487195,4.801714581503802e-15,3.07975867030971e-13,0.0,-1.1293124242348007,0.0,-7.390578486693602,0.0
55,2.4695918919693,1.8268467682055134,0.08886861774775967,0.1210771906879839,0.5757695759564224,0.02516483610199067,4.866689656515767,0.08061205182350809,5.809344272153938,0.31663913818942085,1.9512006129767019,5.384581669432009e-15,3.6770586575578424e-13,0.0,-1.1168574863115681,0.0,-7.434548016718552,0.0
56,2.524911838135898,1.8133098158426377,0.0903175630660825,0.12370677654392624,0.5713633980463875,0.025475709368070896,4.840456801253539,0.08295614236965065,5.740486468115081,0.31502649026869184,1.9578729538372692,4.773959005888173e-15,4.0478731477825024e-13,0.0,-1.1041110987663345,0.0,-7.478103236821814,0.0
57,2.5801819666118555,1.7999601950126365,0.0919189247748825,0.12639660438619718,0.5672387296288972,0.025847781110465536,4.812892061005169,0.08537484338569579,5.670823912852516,0.3136960479158567,1.9638924861696292,6.0645932720149176e-15,3.952393967664776e-13,0.0,-1.0910922075686877,0.0,-7.521255353711576,0.0
58,2.635405549901824,1.7867928502217922,0.09367028469201409,0.12914631469790916,0.5633878147711843,0.02628028591976172,4.784023950245488,0.08786870764379234,5.600378377893204,0.3126356426055112,1.969275122096024,5.0133508455729725e-15,3.8014036363158135e-13,0.0,-1.0778183067171772,0.0,-7.56401463642434,0.0
59,2.690585775154847,1.7738029231062962,0.09556991921294093,0.13195573613145373,0.5598031714528917,0.02677287237158089,4.754015758957257,0.09043797272330502,5.529318833727968,0.3118336686414352,1.9740381555030575,5.245803791353865e-15,3.1730174043781935e-13,0.0,-1.0643056388089798,0.0,-7.606390429238152,0.0
60,2.74572570883081,1.7609857546522976,0.09761671827867474,0.13482487100507945,0.5564775997828365,0.02732556447507492,4.722913642109389,0.09308285682223767,5.457887959902395,0.3112807618240498,1.9781901931317547,5.492297155268444e-15,2.8732571877294926e-13,0.0,-1.0505693599634953,0.0,-7.648391183158194,0.0
61,2.8008282716628528,1.7483368841559699,0.09981011637070883,0.13775388361322877,0.5534041869777011,0.027938730188355226,4.69079461486814,0.09580426556780741,5.386095154841766,0.31096753867740234,1.9817528383140106,6.529499163576702e-15,2.4025226252885505e-13,0.0,-1.0366236755999017,0.0,-7.690024500128802,0.0
62,2.8558962216117156,1.7358520458184756,0.10215003364172273,0.14074309092545934,0.550576309884605,0.028613055881640287,4.657780757161028,0.09860294037939153,5.314057859005092,0.31088537516797465,1.9847321209387168,7.126244039312724e-15,1.7763568394000927e-13,0.0,-1.022481952415279,0.0,-7.731297185520465,0.0
63,2.9109321429896475,1.7235271636631055,0.10463682561150416,0.1437929553273659,0.5479876356611799,0.029349525835371502,4.62388023667649,0.10147976464212108,5.241916099766633,0.3110263551219147,1.9871468335305138,6.918077222195507e-15,1.3877787807813492e-13,0.0,-1.0081568109535084,0.0,-7.772215305507934,0.0
64,2.9659384403127915,1.7113583453005323,0.10727124012327666,0.14690407912149456,0.5456321210954715,0.03014924961845277,4.589182818221755,0.1044357579088011,5.169769494903026,0.31138322308573063,1.9890075458891439,5.828670879282072e-15,1.0147438445073415e-13,0.0,-0.9936602023672564,0.0,-7.812784246788479,0.0
65,3.020917335742729,1.69934187494304,0.11005438047562072,0.1500772005594395,0.5435040109455408,0.031013884556309438,4.553758328074815,0.10747207175327048,5.097651049474949,0.3119493399009441,1.9903254988892107,6.7584826624056404e-15,5.173639294753095e-14,0.0,-0.9790034723247292,0.0,-7.853008776747363,0.0
66,3.075870869216742,1.687474205971701,0.11298767382741597,0.1533131912203543,0.5415978355987833,0.03194521181736597,4.517620840868649,0.11058998707353102,5.025636684456894,0.31271864448265324,1.9911133673769017,8.965050923848139e-15,2.8199664825478582e-14,0.0,-0.9641974144777186,0.0,-7.892893102667667,0.0
67,3.1308009005554425,1.6757519532853982,0.11607284412436683,0.15661305458779387,0.5399084082887728,0.03294505871378038,4.480840790991788,0.11379091230062816,4.953794012366262,0.31368561825624386,1.9913836451137803,7.549516567451064e-15,-6.661338147750961e-15,0.0,-0.9492523154669161,0.0,-7.9324409290021896,0.0
68,3.1857091129861055,1.6641718856025893,0.11931188892123669,0.1599779257076208,0.5384308220591543,0.034015913864522906,4.443473921427834,0.1170761702698801,4.882201754133954,0.3148452522999138,1.991148305954929,7.500944310123714e-15,-3.552713678800564e-14,0.0,-0.9341779930779628,0.0,-7.9716555119895185,0.0
69,3.2405970176385166,1.6527309178418668,0.12270705957846251,0.1634090718357887,0.5371604466266323,0.035160050716733705,4.405526276499384,0.12044745932156273,4.810914642393331,0.31619301830042396,1.9904165795292867,8.021361352916756e-15,-5.451195050909667e-14,0.0,-0.9189838288639172,0.0,-8.010539711159938,0.0
70,3.2954659586638964,1.6414261036729114,0.12626084439910842,0.16690789400716902,0.5360929252662414,0.03638043352198161,4.3670407098237325,0.12390667609366897,4.739951750148736,0.3177248424664205,1.9891989683433549,7.181755190543981e-15,-8.482103908136556e-14,0.0,-0.9036787963044538,0.0,-8.049096037438051,0.0
71,3.350317118701548,1.6302546283028794,0.12997595434527173,0.17047592947600693,0.5352241718199934,0.03767976130485465,4.328086798776673,0.1274557455245645,4.669354923538667,0.3194370821963963,1.987505637133088,7.549516567451064e-15,-9.758860386455602e-14,0.0,-0.8882714853716165,0.0,-8.08732669769921,0.0
72,3.4051515244763246,1.6192138015430524,0.13385531103459103,0.17411485499570542,0.5345503679132504,0.0390614945429694,4.288652263454394,0.13109621341860064,4.599160771847945,0.3213265053158902,1.9853480879593821,8.298917109073045e-15,-1.3189449532547728e-13,0.0,-0.8727701242058217,0.0,-8.125233635720488,0.0
73,3.4599700523559953,1.60830105118511,0.13790203676956,0.17782649092105424,0.5340679604507932,0.04052900448518256,4.248765724216808,0.13483064681960374,4.5294011254127025,0.32339027120900254,1.9827340041695942,6.827871601444713e-15,-1.274536032269761e-13,0.0,-0.8571825984717505,0.0,-8.162818569563282,0.0
74,3.5147734337335796,1.5975139167047931,0.14211944639661722,0.1816128061301458,0.5337736594555793,0.04208592952836613,4.208473316066414,0.13866128874049247,4.460103450957065,0.32562591400821606,1.979671922603365,6.467049118441537e-15,-1.2101430968414938e-13,0.0,-0.8415164688512496,0.0,-8.200083025472292,0.0
75,3.5695622601277206,1.5868500433020158,0.14651104082991176,0.18547592377652103,0.5336644363071109,0.043736376908075435,4.167794251024853,0.14259019245060495,4.391291228532325,0.32803075664602793,1.976169928900216,6.938893903907228e-15,-1.607602939657356e-13,0.0,-0.8257789870415104,0.0,-8.237028368401257,0.0
76,3.62433698791566,1.5763071762800962,0.15108050210742702,0.1894181278948971,0.5337375224325821,0.04548457932298091,4.126730769999144,0.14662050506678265,4.322984293765883,0.33060339969253383,1.9722370002690128,6.598888102615774e-15,-1.5820678100909735e-13,0.0,-0.8099771105519047,0.0,-8.273655829340163,0.0
77,3.6790979426296575,1.5658831557621828,0.155831689875771,0.19344187089647533,0.5339904085022381,0.04733502389700077,4.085301932150966,0.15075421685995227,4.255199148714704,0.33334258933743016,1.9678838348541068,6.328271240363392e-15,-1.696420781627383e-13,0.0,-0.7941175165332695,0.0,-8.30996652958454,0.0
78,3.733845322759621,1.5555759117397119,0.16076863922527174,0.19754978200266404,0.5344208441804088,0.04929246070344751,4.043541915802398,0.15499497988814623,4.18794924424903,0.3362472433905293,1.963113058860619,6.050715484207103e-15,-1.683098105331879e-13,0.0,-0.7782066148253755,0.0,-8.34596150215661,0.0
79,3.788579203013109,1.5453834594456777,0.1658955598196925,0.20174467667931825,0.5350268384852351,0.051362112784792746,4.0014604775948115,0.1593451915153817,4.121245236563565,0.3393162228768728,1.957934813773296,7.281501790412648e-15,-1.6497914145931187e-13,0.0,-0.7622505603690674,0.0,-8.381641710531177,0.0
80,3.8432995369891922,1.5353038950441673,0.17121683628567927,0.20602956714770357,0.535806660813227,0.05354942086707602,3.959056790373133,0.16380860493917554,4.055095081981725,0.3425488491088494,1.9523555303908247,6.2450045135165055e-15,-1.6409096303961162e-13,0.0,-0.7462552650986309,0.0,-8.417008064864731,0.0
81,3.8980061592254476,1.5253353916270993,0.17673702984630066,0.21040767406354904,0.5367588426892094,0.05586016620152151,3.9163426810861477,0.16838852423207573,3.9895044194831892,0.3459455792594715,1.9463799726640776,5.676015213396113e-15,-1.6298074001498626e-13,0.0,-0.7302264094057568,0.0,-8.452061435907304,0.0
82,3.9526987865777707,1.5154761955089997,0.18246088120149165,0.2148824394722709,0.5378821803082604,0.05830048990905598,3.8733295334083024,0.17308838675833152,3.9244768852685565,0.34950660780223214,1.9400165364418556,5.9396931817445875e-15,-1.6475709685438679e-13,0.0,-0.7141694532470766,0.0,-8.48680266675184,0.0
83,4.0073770188910895,1.5057246228111028,0.18839331467603773,0.2194575411669219,0.5391757379436201,0.06087691449350311,3.8300464016241333,0.1779125088708542,3.860014115637902,0.3532314616730085,1.9332689255999587,5.88418203051333e-15,-1.6298074001498626e-13,0.0,-0.6980896469530439,0.0,-8.521232582592809,0.0
84,4.062040338915359,1.4960790563267798,0.19453944367366183,0.22413690859634247,0.5406388523037321,0.06359636772517496,3.786476764876296,0.18286485392363808,3.7961159089265686,0.35712178320840543,1.9261420812266514,5.717648576819556e-15,-1.506572644416451e-13,0.0,-0.6819920417851104,0.0,-8.555351998653004,0.0
85,4.11668811141563,1.4865379426614085,0.20090457749399854,0.2289247404946507,0.5422711379324925,0.0664662091319517,3.7426265419473332,0.1879495487931258,3.732781070185439,0.36117886167211,1.9186438513879225,6.300515664747763e-15,-1.3311574065256513e-13,0.0,-0.665881500280595,0.0,-8.589161726387216,0.0
86,4.171319581417236,1.4770997896410987,0.20749422958839833,0.23382552443042323,0.5440724937598342,0.06949425937499522,3.6985002965530547,0.19317167258121423,3.670029769630571,0.36540326339449963,1.9107745285395283,5.384581669432009e-15,-1.3644640972644108e-13,0.0,-0.6497627064194433,0.0,-8.622662578123629,0.0
87,4.225933871517332,1.4677631639864175,0.2143141273508394,0.2388440585052226,0.5460431109251351,0.07268869982578234,3.6541012795490886,0.19853618977507154,3.607833486711243,0.3697974016843621,1.9025394695422886,5.329070518200751e-15,-1.1635137298072317e-13,0.0,-0.6336401756454043,0.0,-8.655855370220655,0.0
88,4.280529978181634,1.4585266892490543,0.2213702235625929,0.2439854754676365,0.5481834820142236,0.07605841384605562,3.6094415960195887,0.20404839652499457,3.54618576144132,0.37436373245156807,1.8939450433583056,4.919675777870225e-15,-1.1168843627729698e-13,0.0,-0.6175182647722119,0.0,-8.688740924860252,0.0
89,4.335106766930141,1.4493890440116748,0.22866870963385186,0.24925526955148689,0.5504944118722016,0.07961285704565306,3.5645157335391167,0.20971378090926557,3.4850788942924398,0.3791037072390433,1.8849910050615335,4.468647674116255e-15,-1.1146639167237193e-13,0.0,-0.6014011818081799,0.0,-8.721320070542834,0.0
