step,kappa,period,x0,y0,z0,xmin,xmax,ymin,ymax,zmin,zmax,residual,logmu1_re,logmu1_im,logmu2_re,logmu2_im,logmu3_re,logmu3_im
88,4.282379754607469,1.4582154298001004,0.22161352021851707,0.24416192901167913,0.5482590183232622,0.07617578511431575,3.6079222455534268,0.20423776703621013,3.5441047686907967,0.37452136894274674,1.8936473667418736,8.659739592076221e-15,5.018208071305582e-14,0.0,-0.6169719997619332,0.0,-8.689849951444376,0.0
89,4.3369621740653646,1.4490800610035142,0.22892118991629415,0.24943679153176535,0.5505760233987141,0.07973708292762223,3.562982307719768,0.20990925612677622,3.4830075806367744,0.3792680612145629,1.8846802417953663,8.382183835919932e-15,-1.1102230246251565e-16,0.0,-0.6008532900857133,0.0,-8.722422475033154,0.0
90,4.391523996109128,1.4400422271457765,0.2364779821024769,0.2548461595656849,0.553064802921547,0.08349353500566933,3.5177698783602347,0.2157401875003372,3.422465057359937,0.38419199409940225,1.875356480189102,7.549516567451064e-15,-3.086420008457983e-14,0.0,-0.5847436028777432,0.0,-8.754689406553737,0.0
91,4.446063800806945,1.4311007138530103,0.2442906259795487,0.2603963613754391,0.5557268388058252,0.08745570659069594,3.472283253965153,0.22173728708117565,3.3624534070908147,0.3892969791785592,1.8656784937140276,7.66053886991358e-15,-4.496403249731985e-14,0.0,-0.5686468745802619,0.0,-8.786651584310889,0.0
92,4.50058001483581,1.4222543579492952,0.25236614272962216,0.2660941891146931,0.5585639699801219,0.09163491625844686,3.426519497840153,0.22790754905747485,3.3029521954200325,0.3945856957612724,1.8556481119917727,6.328271240363392e-15,-5.939693181744764e-14,0.0,-0.552566922392434,0.0,-8.818309847232968,0.0
93,4.5550709007697625,1.4135020467799488,0.2607118681210145,0.2719469410017412,0.5615784118251732,0.09604359016150237,3.380474432167068,0.23425844321338785,3.2439691844227236,0.40006309288779984,1.8452665630352802,6.439293542825908e-15,-5.340172748447146e-14,0.0,-0.5365074541856719,0.0,-8.849665030608856,0.0
94,4.60953454440275,1.4048427178469638,0.2693354781535334,0.27796246875338454,0.5647727785065644,0.10069452929805252,3.334142620660772,0.24079799716328365,3.1854861186788277,0.40573395696373526,1.8345344504617356,5.2735593669694936e-15,-6.283862319378584e-14,0.0,-0.5204720785806779,0.0,-8.880717960641368,0.0
95,4.663968839820243,1.3962753587803136,0.2782450181351081,0.28414923107614815,0.5681501086143381,0.10560168120560931,3.287517341199457,0.24753485095853128,3.127474483802812,0.4116023109111596,1.823451726888977,5.023759186428833e-15,-5.118128143522103e-14,0.0,-0.5044643152647006,0.0,-8.911469447788765,0.0
96,4.718371471874284,1.38779900767566,0.2874489356525615,0.29051635415735144,0.5717138945960074,0.1107802140985201,3.2405944892094247,0.2544783038675457,3.069953487435871,0.41767500490579246,1.8120176629642304,3.9065972678997696e-15,-5.91748872125226e-14,0.0,-0.488487605642169,0.0,-8.941920278838467,0.0
97,4.772739895643386,1.3794127538372636,0.2969561179834757,0.29707370027608837,0.5754681165600836,0.11624575532377837,3.1933618870384137,0.2616384032701763,3.012870068105293,0.4239579386943958,1.8002308113740464,3.885780586188048e-15,-6.07291994469979e-14,0.0,-0.4725453239320073,0.0,-8.972071207565431,0.0
98,4.827071312368129,1.371115738974981,0.30677593459726393,0.30383194587079554,0.5794172811374562,0.12201610230041622,3.1458063064586943,0.26902592612954246,2.9562414237124766,0.4304574701646616,1.7880889650633847,3.635980405647388e-15,-6.150635556423557e-14,0.0,-0.456640788847515,0.0,-9.001922943864386,0.0
99,4.881362641240413,1.3629071589167452,0.3169182855161044,0.3108026706659419,0.5835664662230142,0.12810934195061127,3.0979154442154813,0.2766524793183066,2.900018539577975,0.4371820387110673,1.7755891087438609,4.08006961549745e-15,-7.54951656745135e-14,0.0,-0.4407772760251389,0.0,-9.031476141141432,0.0
100,4.93561048628302,1.3547862659134378,0.32739365645560015,0.31799845978839686,0.5879213725860852,0.1345460582956734,3.049675386715708,0.2845310522164981,2.8442157011481886,0.44413953275430784,1.7627273625899302,2.6645352591003757e-15,-1.0302869668521984e-13,0.0,-0.424958031403885,0.0,-9.06073138170944,0.0
101,4.989811097377853,1.3467523716325458,0.3382131818478365,0.3254330212111795,0.59248838354405,0.1413477914303851,3.001070496992424,0.29267557429706204,2.788786358799898,0.4513388627122459,1.7494999499539325,2.4294802281055183e-15,-1.3211653993040234e-13,0.0,-0.409186285804004,0.0,-9.08968915985867,0.0
102,5.043960324275002,1.3388048509617267,0.3493887170745561,0.33312132137054257,0.5972746341496287,0.14853814907797597,2.9520832798955867,0.30110124613783973,2.7337206610992024,0.4587907985586141,1.7359026778867437,2.3869795029440866e-15,-1.7796875084742842e-13,0.0,-0.39346527101089834,0.0,-9.118349862194606,0.0
103,5.098053562125273,1.3309431467748274,0.3609329215174482,0.3410797424412628,0.6022880916634983,0.1561431534860594,2.9026942219725114,0.30982418680535617,2.679001574960045,0.4665062251728467,1.7219263048664026,1.970645868709653e-15,-2.461364445594275e-13,0.0,-0.3777982377449517,0.0,-9.146713744670842,0.0
104,5.152085686705963,1.3231667758535253,0.3728593543805151,0.34932626556310814,0.6075376494888273,0.16419053689209515,2.8528816016779075,0.31886281254430426,2.624595132819071,0.4744968573182089,1.7075643274712147,2.6922908347160046e-15,-3.3195668436297694e-13,0.0,-0.3621884759932817,0.0,-9.174780905672023,0.0
105,5.206050977024994,1.3154753362103462,0.3851825856767274,0.3578806853414526,0.6130332372589508,0.17271105711999724,2.80262126451637,0.32823742606150913,2.5704785904360814,0.48277700113102023,1.6928088976500903,2.9802549317281546e-15,-4.576339307505942e-13,0.0,-0.3466393383031237,0.0,-9.202551254237536,0.0
106,5.259943022353544,1.3078685161278347,0.39791832532366495,0.3667648622673217,0.6187859504279162,0.18173863957902128,2.7518863564071054,0.33796921215039094,2.516628581809696,0.49136162603252376,1.677646993040053,3.982925100842749e-15,-6.041833700011926e-13,0.0,-0.33115426679957866,0.0,-9.23002447232207,0.0
107,5.313754609897507,1.300346105319935,0.4110835739962587,0.37600302141370084,0.624808203563139,0.19131038997089855,2.7006470068825865,0.34808345614600655,2.4630182314922804,0.5002670943018832,1.6620698039461048,5.485195631038664e-15,-8.333334022839896e-13,0.0,-0.31573682490467203,0.0,-9.257199969614607,0.0
108,5.367477588196539,1.2929080087435671,0.42469680028716106,0.3856221079993034,0.6311139126445486,0.2014673389448132,2.648869951571014,0.35860650235522973,2.4096114516136398,0.5095117793492214,1.6460606977721697,7.473188734508085e-15,-1.141087224710387e-12,0.0,-0.3003907350223739,0.0,-9.284076829041753,0.0
109,5.421102699826089,1.2855542637531236,0.4387781498915497,0.3956522133541884,0.6377187131248212,0.21225487714579572,2.596520791292023,0.36956939254240373,2.3563749887719005,0.5191167955521006,1.6296046686412808,9.978129433818594e-15,-1.546540673304039e-12,0.0,-0.2851199238412338,0.0,-9.310653740429037,0.0
110,5.474619374912675,1.278285061515526,0.45334969405354364,0.40612708873663494,0.644640222426868,0.2237239647979763,2.5435576726754747,0.3810049775082439,2.3032722073224026,0.5291052822180293,1.6126846463346487,1.3801459974871477e-14,-2.1236346015052544e-12,0.0,-0.26992857743575144,0.0,-9.336928919065448,0.0
111,5.528015474120979,1.2711007739144844,0.4684357265095844,0.417084769711838,0.6518983581260036,0.23593160092025262,2.4899320088791796,0.39295222364897303,2.2502632719819156,0.5395032693358245,1.5952778222883541,1.9751561497471926e-14,-2.91344726122558e-12,0.0,-0.2548212090793992,0.0,-9.362900004688017,0.0
112,5.5812769657823855,1.2640019876080075,0.4840631208145251,0.4285683409519714,0.6595157265423889,0.2489418915769675,2.435591343782467,0.4054541844445043,2.1973086648986135,0.550340171570388,1.5773604473717804,2.81753786968153e-14,-4.014566457052625e-12,0.0,-0.23980274370506804,0.0,-9.38856393498213,0.0
113,5.634387516177098,1.2569895475215296,0.5002617634835027,0.44062688114601695,0.6675181012278888,0.2628274383011211,2.380476401836644,0.4185598231649638,2.144354148199209,0.5616493917831034,1.5589049332754323,4.0543957080529935e-14,-5.5790927433619e-12,0.0,-0.22487862440274772,0.0,-9.413916785264865,0.0
114,5.687327963837041,1.2500646129502726,0.5170650831756416,0.4533166413921569,0.6759350174212506,0.2776709683186897,2.3245212067400485,0.4323251970621197,2.091343975670458,0.5734690714765958,1.5398791907287552,5.857814233678482e-14,-7.826406189823205e-12,0.0,-0.2100549484376787,0.0,-9.438953563071447,0.0
115,5.740075636818749,1.2432287307501115,0.534510702683775,0.46670252975637144,0.6848005177902624,0.2935669997787306,2.267654115115128,0.4468154665514316,2.038224128352556,0.5858430306345522,1.5202458045518399,8.573697307667771e-14,-1.1098011398819573e-11,0.0,-0.19533864333839998,0.0,-9.46366794135792,0.0
116,5.792603454146716,1.236483932043165,0.552641249496082,0.48086000232545445,0.6941540979274531,0.3106254611508795,2.209780280692119,0.46210595937337495,1.9849194596170683,0.598821957037506,1.4999609952769632,1.2747788935563165e-13,-1.598066123888466e-11,0.0,-0.18073769817368873,0.0,-9.488051907355873,0.0
117,5.844878725683636,1.2298328618236916,0.5715053731978919,0.49587750126864377,0.704041919038196,0.3289741556042761,2.150798649391994,0.4782844661435839,1.9313583503986664,0.6124649285125026,1.4789732982686987,1.9206511381320013e-13,-2.3378077252107647e-11,0.0,-0.1662614720806074,0.0,-9.512095293126968,0.0
118,5.896861522915372,1.2232789554434222,0.5911590354736315,0.5118596397957855,0.7145183830555671,0.34876337024985277,2.0905972018974497,0.49545555701884497,1.8774458450968,0.6268413784907553,1.4572218724521793,2.9504176879413535e-13,-3.49097417646203e-11,0.0,-0.15192111287618623,0.0,-9.535785137690338,0.0
119,5.948502426891258,1.2168266832507486,0.6116671630513655,0.5289314231339322,0.7256482067816138,0.3701706627935152,2.0290277778887003,0.5137439027088364,1.8230792641120483,0.6420327148716766,1.4346370520988545,4.645346607379253e-13,-5.3360205144772704e-11,0.0,-0.13773013568245993,0.0,-9.559104803910952,0.0
120,5.9997393518266025,1.2104818965378858,0.6331057884483596,0.5472439311476545,0.7375091941930074,0.39341112381841653,1.9659332474222249,0.533298895293496,1.7681363394519263,0.6581385350414922,1.4111298711650304,7.523426326372373e-13,-8.387979200460266e-11,0.0,-0.1237052393194082,0.0,-9.582032731003865,0.0
121,6.05049296281728,1.204252327832307,0.6555648512659564,0.5669821007767545,0.7501960020285948,0.4187447498425122,1.9011080551162425,0.5543049274867287,1.71247040403561,0.6752775566508569,1.3865976749300848,1.2590588294170146e-12,-1.362226997962481e-10,0.0,-0.10986748476148797,0.0,-9.604540631557587,0.0
122,6.100659896084822,1.198148332851255,0.67915189690262,0.5883755829983218,0.7638253429522969,0.44649376552140363,1.8343167760924026,0.576989398068205,1.6559053544271891,0.6935973155186302,1.3609115911049596,2.190837788962341e-12,-2.3005486407416443e-10,0.0,-0.09624404015516347,0.0,-9.626590818806172,0.0
123,6.150102438886909,1.1921840224877767,0.7039969874981699,0.6117141890367853,0.7785433040205533,0.4770603977450138,1.7652618347009361,0.6016392130027459,1.598227850429586,0.7132808574194339,1.3339121882092864,3.990627273076086e-12,-4.0678260768092446e-10,0.0,-0.0828708396256029,0.0,-9.648132129817212,0.0
124,6.19863231195495,1.1863790456933327,0.7302592081360998,0.6373703114502917,0.794535820986616,0.5109599529347687,1.6935753078645748,0.6286228966941916,1.539170719853835,0.7345606221128639,1.30539948901578,7.677011804041456e-12,-7.595811760239726e-10,0.0,-0.06979676592713761,0.0,-9.669093505335244,0.0
125,6.245984265485892,1.180761498752568,0.758135113233491,0.6658320886007579,0.8120438902873462,0.54886216620481,1.6187950444787773,0.6584227646366957,1.478399577534385,0.7577370276533906,1.275117154871334,1.574919361591043e-11,-1.513231874285277e-9,0.0,-0.05709046805739109,0.0,-9.689373513847364,0.0
126,6.291771402670285,1.1753728591180799,0.7878689743876077,0.6977531240579583,0.8313857988752894,0.5916571102462613,1.540332964752087,0.691682983513704,1.4154917783208731,0.7832051627056337,1.2427338285624634,3.478283980284935e-11,-3.2535943991967633e-9,0.0,-0.04485191082787516,0.0,-9.70882258510776,0.0
127,6.335406541431434,1.1702766903519894,0.8197626148787452,0.7340268266351959,0.8529890567041014,0.640550750685979,1.4574409758986466,0.7292826043380879,1.349907205764221,0.8114921855517153,1.2078167123402843,8.345208898918877e-11,-7.645239470747575e-9,0.0,-0.033232730007759656,0.0,-9.727211662346917,0.0
128,6.375959035158705,1.1655745316812944,0.854175092385384,0.7758920972643629,0.8774323994707229,0.6971986774273606,1.3691914028741567,0.7724375135604987,1.2809778675384509,0.8433067709277798,1.16980691537862,1.0495077029659683e-15,-1.1102230246251627e-14,0.0,-0.022473358700669386,0.0,-9.744174979775272,0.0
129,6.411892018428449,1.161435143974177,0.8914767399865943,0.8250526110904901,0.9054823833801017,0.7638454285006218,1.2745374163033425,0.8228127031304843,1.2079490697171824,0.879577065145211,1.1280204980552275,1.1544584732625651e-15,-1.2878587085651898e-14,0.0,-0.01297120838993082,0.0,-9.759104714208645,0.0
130,6.440619775265347,1.1581439787459447,0.9318413539145621,0.8836615724765885,0.938038075574943,0.8432597383642316,1.1727283768647792,0.8824958791098717,1.1302780187135226,0.9213643915227728,1.0818056498912376,1.7642137750684128e-15,-1.7141843500213886e-13,0.0,-0.005395884349364372,0.0,-9.770972786756815,0.0
131,6.450968953159193,1.1569622774045272,0.9527968193587104,0.9167794072292563,0.956026129486451,0.8880346501764173,1.1198851361441593,0.91606348585064,1.0902570081136127,0.9443134278202912,1.0572577968395556,4.066017054299431e-11,-5.675419483826292e-9,0.0,-0.002671563348162033,0.0,-9.775233528988897,0.0
132,6.456024398618135,1.156385787176556,0.9669369341694131,0.9403482892404382,0.9686548105498354,0.9198331375715766,1.0841451262886665,0.9398912046153607,1.0632820314186335,0.9603660610754841,1.0404234022841525,4.65150487571897e-13,-1.023697793253393e-10,0.0,-0.0013416761572377063,0.0,-9.77731202111229,0.0
133,6.458489077788455,1.1561049110680115,0.9764254166165265,0.9567768037776556,0.9773746059157455,0.9419594828646479,1.060097213833486,0.9564724946079063,1.045167561106741,0.9714216876664945,1.028986519158744,1.0780872722326862e-14,-3.9011016639354845e-12,0.0,-0.0006935313130164647,0.0,-9.778324674451456,0.0
134,6.461125942685714,1.155804543136947,1.0004489963235426,1.0008596428843082,1.000445432608869,0.998849205208744,1.0011515756630454,0.9991362468048565,1.0008643760014568,0.9994390901251751,1.0005610648669097,4.805636054025508e-11,-2.7626997394640544e-9,0.0,-2.611809151415057e-7,0.0,-9.779407585212535,0.0
